tar_area,tar_layer,tar_pop,src_area,src_layer,src_pop,syn_num,w,w_sd
supramarginal,IV,I,supramarginal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,supramarginal,VI,E,17941455,7.476743906106103,0.7476743906106104
supramarginal,IV,I,supramarginal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,temporalpole,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,temporalpole,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,temporalpole,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,temporalpole,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,temporalpole,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,temporalpole,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,temporalpole,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,temporalpole,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,transversetemporal,II/III,E,553257,14.953487812212206,1.4953487812212207
supramarginal,IV,I,transversetemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,transversetemporal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,transversetemporal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,transversetemporal,V,E,152874,14.953487812212206,1.4953487812212207
supramarginal,IV,I,transversetemporal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,transversetemporal,VI,E,131471,14.953487812212206,1.4953487812212207
supramarginal,IV,I,transversetemporal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,V,E,bankssts,II/III,E,702713,16.448836593433423,1.6448836593433425
supramarginal,V,E,bankssts,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,bankssts,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,bankssts,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,bankssts,V,E,506052,16.448836593433423,1.6448836593433425
supramarginal,V,E,bankssts,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,bankssts,VI,E,362671,16.448836593433423,1.6448836593433425
supramarginal,V,E,bankssts,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalanteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalanteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalanteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalmiddlefrontal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,caudalmiddlefrontal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,caudalmiddlefrontal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,cuneus,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,cuneus,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,cuneus,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,cuneus,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,cuneus,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,cuneus,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,cuneus,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,cuneus,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,entorhinal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,entorhinal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,entorhinal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,entorhinal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,entorhinal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,entorhinal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,entorhinal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,entorhinal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,frontalpole,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,frontalpole,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,frontalpole,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,frontalpole,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,frontalpole,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,frontalpole,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,frontalpole,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,frontalpole,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,fusiform,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,fusiform,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,fusiform,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,fusiform,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,fusiform,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,fusiform,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,fusiform,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,fusiform,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiorparietal,II/III,E,2257810,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiorparietal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiorparietal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiorparietal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiorparietal,V,E,1476600,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiorparietal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiorparietal,VI,E,4242788,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiorparietal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiortemporal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiortemporal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiortemporal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiortemporal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiortemporal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiortemporal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,inferiortemporal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,inferiortemporal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,insula,II/III,E,452730,16.448836593433423,1.6448836593433425
supramarginal,V,E,insula,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,insula,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,insula,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,insula,V,E,447645,16.448836593433423,1.6448836593433425
supramarginal,V,E,insula,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,insula,VI,E,527947,16.448836593433423,1.6448836593433425
supramarginal,V,E,insula,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,isthmuscingulate,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,isthmuscingulate,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,isthmuscingulate,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,isthmuscingulate,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,isthmuscingulate,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,isthmuscingulate,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,isthmuscingulate,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,isthmuscingulate,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateraloccipital,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateraloccipital,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateraloccipital,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateraloccipital,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateraloccipital,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateraloccipital,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateraloccipital,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateraloccipital,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateralorbitofrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateralorbitofrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateralorbitofrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateralorbitofrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateralorbitofrontal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateralorbitofrontal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lateralorbitofrontal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lateralorbitofrontal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lingual,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lingual,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lingual,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lingual,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lingual,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lingual,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,lingual,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,lingual,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,medialorbitofrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,medialorbitofrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,medialorbitofrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,medialorbitofrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,medialorbitofrontal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,medialorbitofrontal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,medialorbitofrontal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,medialorbitofrontal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,middletemporal,II/III,E,1131988,16.448836593433423,1.6448836593433425
supramarginal,V,E,middletemporal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,middletemporal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,middletemporal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,middletemporal,V,E,893956,16.448836593433423,1.6448836593433425
supramarginal,V,E,middletemporal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,middletemporal,VI,E,1034926,16.448836593433423,1.6448836593433425
supramarginal,V,E,middletemporal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,paracentral,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,paracentral,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,paracentral,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,paracentral,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,paracentral,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,paracentral,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,paracentral,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,paracentral,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parahippocampal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parahippocampal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parahippocampal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parahippocampal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parahippocampal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parahippocampal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parahippocampal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parahippocampal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsopercularis,II/III,E,221318,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsopercularis,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsopercularis,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsopercularis,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsopercularis,V,E,369452,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsopercularis,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsopercularis,VI,E,562467,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsopercularis,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsorbitalis,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsorbitalis,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsorbitalis,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsorbitalis,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsorbitalis,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsorbitalis,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parsorbitalis,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parsorbitalis,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parstriangularis,II/III,E,93811,16.448836593433423,1.6448836593433425
supramarginal,V,E,parstriangularis,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parstriangularis,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,parstriangularis,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parstriangularis,V,E,91200,16.448836593433423,1.6448836593433425
supramarginal,V,E,parstriangularis,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,parstriangularis,VI,E,238494,16.448836593433423,1.6448836593433425
supramarginal,V,E,parstriangularis,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,pericalcarine,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,pericalcarine,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,pericalcarine,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,pericalcarine,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,pericalcarine,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,pericalcarine,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,pericalcarine,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,pericalcarine,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,postcentral,II/III,E,2111386,16.448836593433423,1.6448836593433425
supramarginal,V,E,postcentral,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,postcentral,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,postcentral,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,postcentral,V,E,256228,16.448836593433423,1.6448836593433425
supramarginal,V,E,postcentral,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,postcentral,VI,E,538110,16.448836593433423,1.6448836593433425
supramarginal,V,E,postcentral,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,posteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,posteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,posteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,posteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,posteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,posteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,posteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,posteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precentral,II/III,E,187060,16.448836593433423,1.6448836593433425
supramarginal,V,E,precentral,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precentral,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,precentral,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precentral,V,E,567185,16.448836593433423,1.6448836593433425
supramarginal,V,E,precentral,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precentral,VI,E,1149554,16.448836593433423,1.6448836593433425
supramarginal,V,E,precentral,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precuneus,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,precuneus,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precuneus,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,precuneus,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precuneus,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,precuneus,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,precuneus,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,precuneus,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralanteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralanteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralanteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,V,E,rostralmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,V,E,rostralmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
